:START_ID	:END_ID	:TYPE	source	score
R-HSA-2029481	ENSG00000282402	pathwayGene	reactome	1.0
R-HSA-2168880	ENSG00000211964	pathwayGene	reactome	1.0
R-HSA-2029482	ENSG00000282282	pathwayGene	reactome	1.0
R-HSA-977606	ENSG00000211652	pathwayGene	reactome	1.0
R-HSA-2168880	ENSG00000211652	pathwayGene	reactome	1.0
R-HSA-2454202	ENSG00000278293	pathwayGene	reactome	1.0
R-HSA-983695	ENSG00000282657	pathwayGene	reactome	1.0
R-HSA-198933	ENSG00000282593	pathwayGene	reactome	1.0
R-HSA-2029482	ENSG00000282286	pathwayGene	reactome	1.0
R-HSA-983695	ENSG00000007312	pathwayGene	reactome	1.0
R-HSA-2029482	ENSG00000281978	pathwayGene	reactome	1.0
R-HSA-2730905	ENSG00000281978	pathwayGene	reactome	1.0
R-HSA-2871796	ENSG00000242371	pathwayGene	reactome	1.0
R-HSA-2168880	ENSG00000244437	pathwayGene	reactome	1.0
R-HSA-2029482	ENSG00000282447	pathwayGene	reactome	1.0
R-HSA-2730905	ENSG00000274575	pathwayGene	reactome	1.0
R-HSA-166663	ENSG00000224373	pathwayGene	reactome	1.0
R-HSA-977606	ENSG00000282691	pathwayGene	reactome	1.0
R-HSA-166663	ENSG00000282691	pathwayGene	reactome	1.0
R-HSA-2871837	ENSG00000211666	pathwayGene	reactome	1.0
R-HSA-6811434	ENSG00000101350	pathwayGene	reactome	1.0
R-HSA-6811434	ENSG00000066735	pathwayGene	reactome	1.0
R-HSA-3214815	ENSG00000089902	pathwayGene	reactome	1.0
R-HSA-6785807	ENSG00000107485	pathwayGene	reactome	1.0
R-HSA-8943724	ENSG00000004487	pathwayGene	reactome	1.0
R-HSA-3000157	ENSG00000142798	pathwayGene	reactome	1.0
R-HSA-909733	ENSG00000135114	pathwayGene	reactome	1.0
R-HSA-909733	ENSG00000140968	pathwayGene	reactome	1.0
R-HSA-4085001	ENSG00000177511	pathwayGene	reactome	1.0
R-HSA-212436	ENSG00000159917	pathwayGene	reactome	1.0
R-HSA-212436	ENSG00000235589	pathwayGene	reactome	1.0
R-HSA-877300	ENSG00000026508	pathwayGene	reactome	1.0
